time,grad_a_b,grad_a_ox,grad_b_a
21,0,0.36100066666666,0
22,0.00082177415303818,0.0042613706178571,0.0079760455594677
23,0.029046557321783,0.023292259288665,0.00029592238308814
24,0.015514155732699,0.022912622986717,0.00059659710548693
25,0.013553711034558,0.022693055610192,0.00065945462243541
26,0.01234663465862,0.022169738315294,0.00068229086658515
27,0.011678142278298,0.021609078611651,0.00068785547617674
28,0.011295474565736,0.021062519714331,0.00068561523466021
29,0.010849242443986,0.020536145656399,0.00067881244419173
30,0.010470832440467,0.020043035331379,0.00066930114463877
31,0.010127201993195,0.019488965484344,0.00065848363059848
32,0.0099031615773156,0.019038672601715,0.00064763312904304
33,0.0096324823619314,0.018646141001559,0.00063595708467044
34,0.0093762286690646,0.018283616957913,0.00062447493791162
35,0.0092006263988171,0.017946559650491,0.00061382742075538
36,0.0089856344051495,0.017554361560201,0.00060276048322866
37,0.0087727205964701,0.01723194275618,0.00059223597796328
38,0.0086425963877707,0.016957344495842,0.00058248781415472
39,0.0084585443698438,0.016700442859595,0.00057267659039644
40,0.008327721164098,0.016456433602783,0.00056388545035224
41,0.008166697749543,0.016225381782025,0.00055471693431093
42,0.0079986152294627,0.015929027886473,0.00054613310212093
43,0.0079109935364809,0.015705752887398,0.00053807473296949
44,0.0077587441804787,0.015509525116198,0.00053017744513442
45,0.0076728120725424,0.015322223915081,0.00052286803761895
46,0.0075348095807105,0.015141530685586,0.00051552782036299
47,0.0074538722420912,0.01496816657247,0.00050882499222386
48,0.0073272842696276,0.014731688074653,0.00050199497573412
49,0.0072526666430518,0.014560652306031,0.00049580203997215
50,0.0071348688909274,0.014410552460834,0.00048944922277595
51,0.007067046682969,0.014265792762757,0.00048368820668306
52,0.0069557981354003,0.014124295737084,0.00047778057995223
53,0.0068950025863161,0.01398668172807,0.0004723849119514
54,0.0067883353382189,0.013793663217183,0.00046689578086836
55,0.0067347722829584,0.01364969041567,0.00046180762939633
56,0.0066308258938331,0.013529675447343,0.00045671312214079
57,0.006584784355277,0.013414268479616,0.00045188420546312
58,0.0065228820952883,0.01330026299515,0.00044748938617278
59,0.0064388590535268,0.013187728746316,0.00044268497297521
60,0.0063866814734951,0.013029228755919,0.00043851827761657
61,0.006304270851254,0.012894253945434,0.00043401647501837
62,0.0062589274177813,0.012794753922208,0.00043001484505594
63,0.0061755506346929,0.012701709613057,0.00042582700030941
64,0.0061373355388894,0.012609447487961,0.00042194425601044
65,0.0060874991601344,0.012516942625,0.00041836500410879
66,0.0060171998045373,0.012424695397707,0.00041440490339761
67,0.0059765882760635,0.012288859058293,0.00041098825678495
68,0.0059047517206687,0.012172542351066,0.00040728270015647
69,0.005870392100015,0.012090556367953,0.00040392568166467
70,0.0057942144759375,0.012014645613067,0.00040049991881488
71,0.0057676278597362,0.011939111810527,0.00039719448650981
72,0.00573125284055,0.01186272219541,0.00039422852314734
73,0.0056652873347196,0.011785691332089,0.00039096585869264
74,0.0056357531603183,0.011708853163261,0.00038798714444079
75,0.0055981512794653,0.011586998761508,0.00038522984029925
76,0.0055400652733297,0.011497285510315,0.0003821198939756
77,0.0055104192761828,0.011430524291719,0.00037942504148383
78,0.0054475639345958,0.011367274275561,0.00037653744835424
79,0.0054241488319234,0.011303705628393,0.00037381601080029
80,0.005393737977539,0.011239077901681,0.0003713646157232
81,0.0053370337909723,0.011173708763418,0.000368612692827
82,0.00531297181443,0.011070050709498,0.00036611425790879
83,0.0052826598651127,0.010974888988168,0.00036381711528357
84,0.0052309471960312,0.010916099993424,0.00036119166581036
85,0.0052074136308185,0.010864082996663,0.00035888477702473
86,0.0051776694699456,0.010812537842483,0.00035670529559225
87,0.0051299010465617,0.010759695932921,0.00035420809557322
88,0.0051074123260346,0.01070528682556,0.00035206592145413
89,0.0050531118342118,0.010649689324987,0.0003497655934314
90,0.0050363876550683,0.010593556118357,0.00034756221097802
91,0.00501421664197,0.010497288844501,0.00034558062795988
92,0.004962667218946,0.010426253900922,0.00034339991801816
93,0.0049462570494246,0.010378165137734,0.00034132507518422
94,0.0049250667197874,0.010333748745556,0.00033946044256668
95,0.0048757425520873,0.010288988486346,0.00033738816603312
96,0.0048601454100864,0.010242852353518,0.00033542225210272
97,0.0048401730266366,0.010195317306115,0.00033365574887818
98,0.0047924264736138,0.010146795329749,0.00033168926571493
99,0.0047779238641681,0.010062360838229,0.0003298186596687
100,0.0047592964887921,0.0099874208395428,0.0003281351562998
101,0.0047359711950769,0.0099443406624286,0.00032647710947811
102,0.004697469492887,0.0099072723167862,0.00032454172989874
103,0.0046808623428085,0.0098706331244066,0.0003229077707461
104,0.0046597156747796,0.0098327223019848,0.00032134025637592
105,0.0046219144396219,0.0097931267951509,0.00031949150575979
106,0.0046065284832846,0.0097520036084776,0.00031790622752706
107,0.0045873233572102,0.0097097474732459,0.00031642581676112
108,0.0045496106754016,0.0096329950315991,0.00031466731845467
109,0.004535439561343,0.0095638667070196,0.00031312136400662
110,0.0045180998793942,0.009526273997465,0.00031171525558084
111,0.0044799730074412,0.0094947841276773,0.00031005215646344
112,0.0044671970437228,0.0094638614063231,0.00030854223152817
113,0.0044516682647739,0.0094317607120128,0.00030719052687989
114,0.0044125969805033,0.0093979849546769,0.00030562960081557
115,0.0044015748030229,0.0093625680341787,0.00030416274267843
116,0.0043877578715116,0.0093258296871631,0.00030284081237147
117,0.0043706635445988,0.0092882339788451,0.0003015684178028
118,0.004337243962795,0.0092158306568655,0.00030003116946958
119,0.0043250398927015,0.0091608433343595,0.00029869998162815
120,0.0043102173135729,0.0091293171184638,0.00029748976654696
121,0.0042754585824443,0.009102009280067,0.00029603899369633
122,0.0042647295079459,0.0090747581213354,0.00029471648668587
123,0.0042518100158257,0.0090462728155398,0.00029353571778918
124,0.0042358188039014,0.0090162092677751,0.00029236572145376
125,0.0042053382810253,0.0089846541861925,0.00029094970041139
126,0.0041942670533438,0.0089519109752755,0.00028974850212455
127,0.0041807443457612,0.0088875849579774,0.00028864887261921
128,0.0041484320254989,0.0088235917383169,0.00028731293134077
129,0.004138697867508,0.0087935020249831,0.00028610296828309
130,0.0041270877649949,0.0087704835048664,0.00028502410844336
131,0.0041127906441414,0.0087486224056563,0.00028396296823218
132,0.0040838252835438,0.0087259380222433,0.00028266040114051
133,0.0040739089470678,0.0087017149964943,0.00028154601542101
134,0.0040620089837325,0.0086757917743946,0.00028054062962518
135,0.0040306351561251,0.0086482952994759,0.00027932338728827
136,0.0040222872206024,0.008619500823342,0.00027820213734087
137,0.0040122062330809,0.0085897728522966,0.00027719206705047
138,0.0039999467970107,0.0085278675515351,0.000276237911398
139,0.0039712464170745,0.0084790244961029,0.00027504840032882
140,0.0039625602355393,0.0084542288725961,0.00027399340397249
141,0.0039523946914358,0.0084340794861973,0.00027305576302135
142,0.0039399386125724,0.0084143355786747,0.00027212808049246
143,0.0039134204100856,0.0083935957735317,0.00027097175732776
144,0.0039048685173202,0.0083713932939414,0.00026998348590185
145,0.0038947670615326,0.0083476614918639,0.00026910023693257
146,0.0038822302418643,0.0083225479051967,0.00026818943865858
147,0.003857459228717,0.0082963316914101,0.00026707265612842
148,0.0038492668160025,0.0082401203395083,0.00026614687013293
149,0.0038393328855988,0.0081849084845599,0.0002653069594425
150,0.003811554011452,0.0081609865667168,0.00026426501073117
151,0.0038046646295846,0.0081437490741658,0.0002633131698111
152,0.0037964502292787,0.0081277649857323,0.00026245077880682
153,0.0037865933642326,0.0081111744232772,0.00026165223658927
154,0.0037600851442555,0.0080932528759873,0.00026064319014224
155,0.0037532237642559,0.0080737682863557,0.00025973242104543
156,0.003745223698019,0.0080527478003937,0.0002589147532339
157,0.0037356456543066,0.0080303613195554,0.00025814951087502
158,0.0037101491253285,0.0080068682010508,0.00025717322122305
159,0.0037034763463708,0.0079542339538934,0.00025629922697977
160,0.0036957704402078,0.0079010583736071,0.00025551769528209
161,0.0036865619418181,0.0078792668779757,0.00025478366027712
162,0.0036617992505812,0.0078643150197775,0.00025384136170652
163,0.0036553957349559,0.007850780620067,0.00025300033289143
164,0.0036480387876384,0.0078367859394009,0.0002522481044938
165,0.0036392748948443,0.0078215775017377,0.00025154431209756
166,0.0036149960829889,0.0078048784364652,0.00025063734226471
167,0.0036089327600417,0.007786667531677,0.00024982620712589
168,0.0036019630297427,0.0077670666181234,0.00024909716060129
169,0.0035937067410405,0.0077462690758459,0.0002484218166855
170,0.0035696611295896,0.0077245876269658,0.00024755242108897
171,0.0035640108471376,0.0076737503330708,0.00024676973934568
172,0.0035574478568937,0.0076300733815731,0.00024605770452539
173,0.0035497131169637,0.0076116537266211,0.00024540881724393
174,0.003540133716923,0.0075985594524983,0.00024471868820047
175,0.0035197915436902,0.0075864039172462,0.00024385066089204
176,0.0035138055201615,0.0075736717956537,0.0002431415535052
177,0.0035067167094776,0.0075597665368807,0.00024250990636953
178,0.0034980000056509,0.0075444693343955,0.00024186086180112
179,0.0034775579478462,0.0075277828119953,0.00024102141467067
180,0.0034718298579664,0.0075098249247174,0.00024031916892372
181,0.003465276254269,0.0074907893174103,0.00023970100381997
182,0.0034573620241904,0.0074709186929177,0.00023909109551425
183,0.003436596101121,0.007422498425776,0.00023828482675445
184,0.0034311922277436,0.0073821724509529,0.00023759147822085
185,0.0034251461248965,0.0073656750787625,0.00023697969894746
186,0.0034179920997467,0.0073542278024937,0.00023640180797038
187,0.0033966704050337,0.0073437045711419,0.00023563554769576
188,0.0033917687361534,0.007332667907679,0.00023495830529487
189,0.0033862231940786,0.0073205318468997,0.00023434419165989
190,0.0033797555620044,0.0073070876363792,0.00023378810207002
191,0.0033718110788986,0.0072923099235216,0.00023320399182593
192,0.0033530168086985,0.0072762903677879,0.00023244252605324
193,0.0033479280177634,0.007259192888495,0.00023181360301077
194,0.0033421427791306,0.0072412170914251,0.00023126162941555
195,0.0033352063826418,0.0071957125010889,0.00023072023254056
196,0.0033156399695583,0.0071535857556284,0.00022999145602996
197,0.0033108961774559,0.0071377663034918,0.00022936290861433
198,0.0033056503818186,0.0071277544116284,0.00022880461715939
199,0.0032995367319216,0.0071190395796697,0.00022829044779512
200,0.0032919620786413,0.0071100318709109,0.00022773699983746
201,0.0032743707578784,0.0071000635138716,0.00022702091058801
202,0.0032696916705374,0.0070888667505966,0.00022643955899782
203,0.0032643234625002,0.0070763554588766,0.00022592938141816
204,0.0032578759219403,0.0070625809813257,0.00022542553848517
205,0.0032392640598276,0.0070476603171128,0.0002247399258053
206,0.0032348689737912,0.0070317605617041,0.00022415203947375
207,0.0032300472328971,0.0070150787684203,0.00022362946444867
208,0.0032244659735364,0.0069711881858578,0.00022315133039225
209,0.0032175809792676,0.0069340678215833,0.00022264311378432
210,0.0032005330662668,0.0069202294718218,0.00022196947744519
211,0.0031961836348367,0.0069114738300355,0.00022141796205575
212,0.0031913127291918,0.0069038043089991,0.00022093645984979
213,0.0031855531786726,0.0068958145765787,0.0002204730761293
214,0.0031672174344567,0.0068869057430898,0.00021983527645751
215,0.003163287749334,0.0068768361827054,0.00021928299153304
216,0.003158952720603,0.006865527496842,0.00021877864935627
217,0.0031539885150847,0.006853026554703,0.00021832971622397
218,0.0031480114990225,0.0068394375516365,0.00021787348651549
219,0.0031309202408884,0.0068249018316481,0.00021724398913929
220,0.003126912100161,0.006809598148229,0.00021671361990165
221,0.0031225701079135,0.0067677697077543,0.000216245669393
222,0.0031175784186181,0.0067307100428762,0.00021581720487727
223,0.0031114474552442,0.0067176553576216,0.00021536130381483
224,0.0030953888845264,0.0067099544682569,0.00021474483153264
225,0.0030914852477878,0.0067035166126865,0.00021424028400983
226,0.0030871953406113,0.0066968920958769,0.00021380090002614
227,0.003082201781508,0.0066894553324636,0.00021338695191584
228,0.0030759679893961,0.0066809315242765,0.00021293021385824
229,0.0030607504680339,0.0066712241171164,0.00021233041615144
230,0.0030570362578159,0.0066603534988091,0.0002118519987993
231,0.0030528370786315,0.0066483702820487,0.00021143556749106
232,0.003047876209076,0.0066354247760836,0.00021103338210071
233,0.0030310248534725,0.0066216571882881,0.00021046655385912
234,0.0030276560912357,0.0065822662612559,0.00020998126240809
235,0.0030239657323399,0.0065407423582236,0.00020953130281596
236,0.0030197886260897,0.0065273171937127,0.00020913624707231
237,0.0030148525681045,0.0065204297096712,0.00020874660198363
238,0.0029985936535992,0.0065153403033387,0.00020819229277198
239,0.0029952360755515,0.0065103630037639,0.00020772170926409
240,0.0029916203871514,0.006504755865279,0.00020729182052522
241,0.0029875470395747,0.0064981642370674,0.00020691249608334
242,0.0029827167127807,0.0064904407640435,0.00020653434035703
243,0.0029669220861721,0.0064815464508824,0.00020599333294388
244,0.002963637466015,0.006471524455331,0.00020553700546377
245,0.0029601317373824,0.0064604579159564,0.00020512255441195
246,0.0029561909837887,0.0064484708298833,0.00020475648932808
247,0.0029515189623824,0.0064357038948298,0.0002043905969962
248,0.0029360525023018,0.0063977166106919,0.0002038640700073
249,0.0029328769368279,0.0063582423358698,0.00020342137614357
250,0.0029294973004732,0.0063458443174382,0.00020301856796735
251,0.0029257119859992,0.006339771111985,0.00020266363030291
252,0.0029212369032167,0.0063354720842589,0.00020231108239104
253,0.0029059722289485,0.0063313250122018,0.00020180016504073
254,0.0029029282815922,0.0063266091913364,0.00020137093536077
255,0.0028996865407149,0.0063209790104711,0.00020097622683589
256,0.0028960646345314,0.0063142801134981,0.00020063062214406
257,0.0028918226156892,0.0063064678029116,0.00020029182499586
258,0.0028864765755021,0.0062975705948395,0.00019990385353787
259,0.0028732959633487,0.0062876458378163,0.00019939625500855
260,0.0028703315020703,0.0062768140855052,0.0001990022683613
261,0.0028669518159192,0.0062651916998793,0.00019866145352462
262,0.0028630065927641,0.0062289730892773,0.00019833456399609
263,0.0028580543217776,0.0061870699323286,0.00019796880818591
264,0.0028448597466505,0.006174540051772,0.00019747231154264
