time,grad_a_b,grad_a_ox,grad_b_a
21,0,0.120734,0
22,0.0014435424047882,0.031604012616136,0.0021582096049897
23,0.0086055026013593,0.029290320164557,0.0012091380308962
24,0.010837342076719,0.026892294305327,0.0010162116991525
25,0.010802000712709,0.025031575821539,0.00091139798971124
26,0.011616309401867,0.023623794388502,0.00085660353631677
27,0.01179348417443,0.022520682420268,0.00082442101376513
28,0.011660295568518,0.021617958146904,0.00080534421306938
29,0.010529862089727,0.020852145923475,0.00076764453628923
30,0.010733077952994,0.020183199793788,0.00074106079081528
31,0.010650049242467,0.019575178529688,0.00072400343191414
32,0.010457509403465,0.019131427327611,0.00071359174374378
33,0.0094049940021401,0.018581694178895,0.0006857771208936
34,0.0096075553774516,0.018194881668361,0.0006658597550281
35,0.0095844191450637,0.017875032600566,0.00065219985160091
36,0.0094684994070187,0.01758676315824,0.00064390998659888
37,0.0093078345761817,0.017314209222299,0.00063875353925789
38,0.0085345888928488,0.017051332915318,0.00061322207622923
39,0.0086405893771888,0.016796186241393,0.00059902967011191
40,0.0086170737850885,0.016547132764194,0.00058977318547586
41,0.0085392176310857,0.016303299523913,0.00058430180388149
42,0.0084294679284525,0.016063979148741,0.00058092753735508
43,0.0077349301646264,0.015829025365448,0.00056000895008658
44,0.0078557739819455,0.01559843057429,0.00054856472780723
45,0.0078666421838544,0.015371190694507,0.0005406778348762
46,0.0078268284359996,0.015145795594828,0.00053598852020313
47,0.0077607997176327,0.014920202547911,0.00053334115403497
48,0.0076700010725779,0.014763320825853,0.00053164160426543
49,0.0071280733036675,0.014445039300195,0.00051134951530032
50,0.0072114682601294,0.01426051756947,0.000502751282102
51,0.0072209675122181,0.014126082562618,0.00049717245399208
52,0.0071966726379109,0.014012379894042,0.00049403165380313
53,0.0071521025244898,0.013906614267501,0.00049238762993294
54,0.0070866850495656,0.013802560187404,0.00049138245625159
55,0.0065804762472199,0.013697308832111,0.00047414846920589
56,0.0066676959838719,0.01358975786127,0.00046687876250667
57,0.0066895829499564,0.01347970427445,0.00046191741391709
58,0.0066793638674206,0.013367407328959,0.00045905783930471
59,0.0066523672929512,0.013253232680874,0.00045767033482784
60,0.0066105155955199,0.01313752623822,0.00045700669024899
61,0.0065507390035667,0.013020580204769,0.00045655170812206
62,0.0061372722971407,0.012902654097894,0.00043929904830861
63,0.006202257001203,0.012783875215334,0.00043365330002378
64,0.0062188578243923,0.012664191377538,0.00043003880621036
65,0.0062134096126475,0.012543334866958,0.00042809377859574
66,0.0061953094123394,0.012420816440398,0.00042727341239891
67,0.0061649449338868,0.01229598517335,0.00042697990074697
68,0.0061194618801558,0.012210633311845,0.00042678883003292
69,0.0057283099797125,0.011976906441006,0.00041170123659547
70,0.0057949939399212,0.011858151187653,0.00040673754204818
71,0.0058193799921592,0.01178244606395,0.00040340963275523
72,0.0058228438505911,0.011725037312405,0.00040155095722842
73,0.005815182278695,0.011675249772011,0.00040079286178155
74,0.0057981935789617,0.011627755553023,0.00040065425159505
75,0.0057697912240713,0.011579694669441,0.00040069988543072
76,0.0053382804104058,0.011529540835668,0.00038910328250569
77,0.005426114835075,0.011476584623493,0.00038460097592304
78,0.0054695109121054,0.011420618549017,0.00038098960414974
79,0.0054846322748162,0.011361757374979,0.00037861978485901
80,0.0054855593513297,0.011300282875779,0.0003774076070326
81,0.0054784998921616,0.011236537012777,0.00037705899288085
82,0.0054641963463854,0.011170848288706,0.00037718467207354
83,0.0054406727636677,0.011103494479668,0.00037742626014056
84,0.0054055356946566,0.011034684438523,0.00037756872976856
85,0.0050859247706129,0.010964558639239,0.00036407079068708
86,0.0051388317152613,0.010893183473782,0.00036051635438403
87,0.0051609721426657,0.010820550925754,0.00035817719736709
88,0.0051682296049729,0.010746575420485,0.00035691344334871
89,0.005167602032276,0.010671091205807,0.00035649353718679
90,0.0051609549819151,0.010593860223619,0.00035660257429135
91,0.0051472320867687,0.010508067262876,0.00035691714496833
92,0.0051244103300762,0.010297781011903,0.00035718900421296
93,0.0047791725396465,0.010201204182137,0.00034638615409386
94,0.0048429923078385,0.010148168736517,0.00034299773759657
95,0.0048774178350429,0.010114582108952,0.00034038128569884
96,0.0048930845486255,0.010090040788263,0.00033869956283866
97,0.0048989670089303,0.010069294813237,0.00033788582875999
98,0.0048993121416537,0.010049431629178,0.00033774854007016
99,0.004894893727062,0.01002875574718,0.00033802613697371
100,0.0048844729678302,0.010006274335012,0.00033845107182178
101,0.004866141940453,0.009981432997182,0.00033881379558852
102,0.0045329290521036,0.0099539691131734,0.00032896557246758
103,0.0045950001220441,0.0099238230996868,0.00032598365683351
104,0.0046306476078905,0.0098910753240486,0.00032357633256961
105,0.0046480972873496,0.0098559025665846,0.00032196491437495
106,0.0046557179743655,0.0098185374517845,0.00032113194561427
107,0.0046579905637128,0.0097792346434706,0.0003209449167725
108,0.0046563462666364,0.0097382422510668,0.00032119845162294
109,0.004650209844732,0.0096957816164259,0.00032166145295215
110,0.0046380669670502,0.0096520324370063,0.00032212690496786
111,0.0046183346205793,0.0096071262508166,0.00032245630985355
112,0.004333855595807,0.0095611447723401,0.0003122281959366
113,0.0043822242128109,0.0095141216313707,0.00030961498293839
114,0.0044091597237676,0.0094660467101355,0.00030768337778932
115,0.0044229831291781,0.0094168707587878,0.00030647936709856
116,0.0044297489994152,0.0093665099269022,0.00030594254692192
117,0.0044324908050597,0.009314850106905,0.00030593803089832
118,0.0044319595471945,0.0092253061191578,0.00030628288754406
119,0.0044274605900822,0.009036659663232,0.00030678062791503
120,0.0044176464752496,0.0089545363389616,0.00030725805143688
121,0.0044011651404822,0.0089135797815455,0.00030759794918316
122,0.0041291049129275,0.0088915424302741,0.00029805929484225
123,0.0041754522861588,0.0088788466012904,0.00029569862309332
124,0.0042028933486584,0.0088706303119249,0.00029390385153367
125,0.0042181006803865,0.0088641492796802,0.00029274615059497
126,0.0042265555966973,0.0088577555602378,0.00029219187126226
127,0.0042312432024106,0.0088504320244521,0.00029214135410745
128,0.0042331776805978,0.0088415536541366,0.00029244858391638
129,0.004232010355244,0.0088307530005024,0.00029294635625462
130,0.0042266579842999,0.0088178383841599,0.00029347462224764
131,0.0042158502516523,0.0088027413928329,0.00029390781857374
132,0.0039235019981269,0.0087854804985606,0.00028588009341492
133,0.0039763665949418,0.0087661367470948,0.00028378060417777
134,0.0040110105390489,0.0087448333760204,0.00028191485195325
135,0.0040309734694523,0.0087217224760751,0.00028055156640132
136,0.0040422870890544,0.0086969715903146,0.00027973417017672
137,0.0040488013954198,0.0086707525916784,0.00027942593667029
138,0.0040525286118963,0.0086432316134105,0.00027953417146611
139,0.0040540102274555,0.0086145603092858,0.00027992956874293
140,0.0040527793293184,0.0085848684643709,0.00028046781914556
141,0.0040478383398134,0.0085542598728839,0.00028101251135109
142,0.004038074758624,0.0085228086373766,0.00028145645970533
143,0.0040225671394712,0.0084905587562188,0.00028173862863633
144,0.0037957326019718,0.0084575248456746,0.00027242696006602
145,0.0038320371200272,0.0084236947082249,0.00027056498068412
146,0.0038532133574921,0.0083890327183293,0.0002692337007737
