time,grad_a_b,grad_a_ox,grad_b_a
21,0.0054054214566665,0.056827362833331,0.0054054214566665
22,0.005426581012781,0.02435460451309,0.00070643613621576
23,0.007535633149126,0.025102960811069,0.00075128597920519
24,0.0070315790951369,0.023806103853545,0.00078435403965818
25,0.0066459241249064,0.02261187825225,0.00080055634061837
26,0.0061603928723993,0.021587729356837,0.00080464473961303
27,0.0058462024708798,0.020572854475688,0.00080090307522754
28,0.0055469894953078,0.019797204747092,0.00079278705931535
29,0.0052696005400799,0.019138729053543,0.00078198815944207
30,0.0050169932802436,0.018559864273468,0.00076963526028556
31,0.004789120802612,0.017956404872745,0.00075646617866545
32,0.0045329620914242,0.017452740211934,0.00074188748494523
33,0.0043656314559579,0.017030012343122,0.0007279914445829
34,0.0042107710264318,0.016645828808146,0.00071449443053023
35,0.0040673748407339,0.016291571998753,0.00070143281831427
36,0.0039341330449218,0.01588728055041,0.00068883911525369
37,0.0038577014799643,0.015551193084526,0.00067740408289733
38,0.003744150944289,0.015268048685422,0.00066580321652746
39,0.0036406309346449,0.015004638229039,0.00065460410184023
40,0.0035442297528881,0.014755556231304,0.00064385161147317
41,0.0034529994027407,0.014456797184531,0.00063354887241242
42,0.0033653409098606,0.014200186310749,0.00062369337529965
43,0.0032800229437034,0.01399219197591,0.00061426683114466
44,0.0032316914523135,0.013797475537273,0.00060577656294265
45,0.0031618360777913,0.013610010630173,0.00059695978780061
46,0.0030954642809111,0.013429612327409,0.00058852247574284
47,0.003028787623533,0.013192711818616,0.00058046734385091
48,0.0029604042027037,0.013008187946775,0.00057277364863897
49,0.0029319828797485,0.012853976455571,0.00056563007889886
50,0.0028773680109394,0.012706944155569,0.00055838995565263
51,0.0028208084017735,0.012563489542188,0.00055147548078068
52,0.0027891051356317,0.01242397015724,0.00054527019958214
53,0.0027420850674477,0.012229555222967,0.00053868475077821
54,0.0026941219753644,0.012084484486789,0.00053241400036654
55,0.0026413896472284,0.011964266027099,0.00052643899704476
56,0.0026243456610219,0.0118488373024,0.00052079800762013
57,0.0025816423375052,0.011734946058778,0.00051512478860672
58,0.0025335386000239,0.011622811679456,0.00050971746786138
59,0.0025194685380851,0.011461267446491,0.00050458009384879
60,0.0024800797488627,0.011336296070212,0.0004994263005402
61,0.0024585061198873,0.011239182546057,0.00049482005992072
62,0.0024244557403071,0.01114677553613,0.00048984828234611
63,0.0023865588291808,0.011054829865737,0.00048514073354682
64,0.0023707940237747,0.01096297926539,0.00048081776807548
65,0.0023383088742172,0.010872094287435,0.00047629473643768
66,0.0023186753986481,0.01073114871993,0.00047234533826313
67,0.0022897656669236,0.01063446982665,0.00046797428375035
68,0.0022570703444375,0.010556662169058,0.00046385533642171
69,0.0022442648959159,0.010481401682501,0.00046006956890111
70,0.0022153679481536,0.010405786053653,0.00045610621205414
71,0.0022001252830357,0.010329692548808,0.00045260243257609
72,0.0021741344613264,0.010212546469957,0.00044877086468912
73,0.0021425106965829,0.010109900828035,0.00044517148981919
74,0.0021348507354743,0.010042877654394,0.00044174466415666
75,0.0021065996821365,0.0099820585167757,0.00043829132886933
76,0.0020971927155346,0.0099213322369481,0.00043508378541749
77,0.0020714609994617,0.0098592233340302,0.00043175170745909
78,0.0020610062235663,0.0097958264813423,0.00042873194287178
79,0.0020372918606255,0.0097318890503063,0.00042551272056474
80,0.0020263098446504,0.0096248458147316,0.00042265568261843
81,0.0020042250608292,0.0095487659081578,0.00041954557568259
82,0.0019930960664347,0.0094946347794284,0.00041683035053371
