time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
20,0.18024467142066,0.18098634156327,0.18024467142066,572.2,590
20.1,0.064540639958641,0.062519312550068,0.0065274525755205,571.90737123759,590.00131802691
20.2,0.047903312586589,0.050172841652655,0.0047239332357591,571.68181355761,589.99455244562
20.3,0.037987088335529,0.042883547866264,0.0040294200268809,571.522553568,589.98304419718
20.4,0.032882279566782,0.038035424415011,0.0035758103870664,571.39077547396,589.96840924271
20.5,0.029497267299212,0.034555866846043,0.0032572900633351,571.27599391149,589.95155524518
20.6,0.027013398229761,0.031927595576891,0.003016769144168,571.17321394124,589.93304774204
20.7,0.025064871961017,0.029869975852915,0.0028252906345722,571.07965539324,589.91326635356
20.8,0.023464318432716,0.028216969785014,0.0026669337682054,570.99359723622,589.89248051314
20.9,0.021141564311097,0.026863642368285,0.0024521807307108,570.91946562675,589.87088989363
21,0.020289837282371,0.025740105315135,0.0023261869947886,570.84643835066,589.84864762289
21.1,0.019490843443568,0.024797741408669,0.00222016484133,570.77528914561,589.82587439235
21.2,0.018762557387334,0.024001439665708,0.0021296571930043,570.70627608344,589.80266742792
21.3,0.018109971499246,0.023324990007733,0.0020515152096921,570.6393817953,589.77910641118
21.4,0.017529616770744,0.022748244232721,0.0019833571819305,570.5744641244,589.75525751875
21.5,0.017014382311422,0.022255308875698,0.0019233112102964,570.51133339734,589.73117626269
21.6,0.016555861461456,0.021833365366574,0.0018698790914731,570.44979322278,589.70690954705
21.7,0.016145576834193,0.021471880164767,0.0018218509614832,570.38966125737,589.68249719913
21.8,0.015775607714644,0.021162066806998,0.0017782464881748,570.33077866782,589.65797314227
21.9,0.015438882325489,0.020896508556529,0.001738272146771,570.27301326639,589.63336631676
22,0.015129281926608,0.020668890693227,0.0017012890298215,570.21625921882,589.60870142171
22.1,0.014841641061237,0.020473803287967,0.0016667877782293,570.16043501477,589.5839995246
22.2,0.014571692696685,0.02030659290455,0.0016343684337103,570.10548067696,589.55927857131
22.3,0.014315985982259,0.020163248611887,0.0016037236294579,570.05135475557,589.53455381928
22.4,0.014071791999121,0.020040311377809,0.0015746244311632,569.99803142991,589.50983820958
22.5,0.013116909953572,0.019934799841521,0.0015054991438041,569.95093675091,589.48514268883
22.6,0.013048575029478,0.019844147659488,0.0014740277577574,569.9024525725,589.46047648868
22.7,0.012958851958265,0.01976615164422,0.0014456982116719,569.85304292283,589.43584737029
22.8,0.012860994650777,0.019698924537427,0.0014199122264616,569.80297759408,589.41126183684
22.9,0.012760895088546,0.019640855282701,0.0013963738245191,569.75243795475,589.38672531909
23,0.012662221374924,0.019590571666445,0.0013748689044363,569.70154825991,589.36224233586
23.1,0.012567292964265,0.019546908819924,0.0013552109599445,569.65039311281,589.33781663316
23.2,0.012477447271039,0.019508878342665,0.0013372221090652,569.59902938623,589.31345130255
23.3,0.012393242052595,0.019475642421046,0.0013207260063302,569.54749531962,589.28914888214
23.4,0.012314605924498,0.01944649010797,0.0013055457642988,569.49581773667,589.26491144161
23.5,0.012240971050369,0.019420815036042,0.0012915044866039,569.44401776967,589.24074065236
23.6,0.012171398900223,0.01939809630311,0.0012784274075875,569.39211528171,589.21663784483
23.7,0.012104699621754,0.019377882506989,0.0012661451336216,569.34013213648,589.19260405518
23.8,0.012039544188677,0.019359776614158,0.0012544974883243,569.28809444103,589.16864006185
23.9,0.011974565853119,0.019343422763393,0.0012433375912688,569.23603390065,589.14474641337
24,0.01190844808901,0.019328497510317,0.0012325362482153,569.18398846346,589.12092345032
24.1,0.01183999757402,0.019314700059127,0.001221985603106,569.13200237608,589.09717132082
24.2,0.011768199960347,0.019301746553262,0.0012116023651253,569.08012581938,589.07348999216
24.3,0.011692258359637,0.019289363307877,0.0012013295528118,569.02841422119,589.04987925804
24.4,0.010912962455336,0.019277286648446,0.0011599932236079,568.9828291861,589.0263387456
24.5,0.010958434176251,0.019265256379313,0.001145320393439,568.93570456233,589.00286791815
24.6,0.010983832048791,0.018530075920763,0.0011319324168789,568.88736073608,588.97899305289
24.7,0.010993029818651,0.017877932887574,0.0011197056553527,568.83806486788,588.95476947083
24.8,0.010991176231361,0.017619149946283,0.0011085588770799,568.78801912376,588.93045534495
24.9,0.010981998338384,0.017520769560585,0.0010984373608433,568.73737890416,588.90615557561
25,0.010968309650963,0.017501965918443,0.0010892878729638,568.68626348152,588.88192183919
25.1,0.010952186780261,0.017527727441023,0.0010810478806815,568.63476385469,588.85778274113
25.2,0.01093504852417,0.017580157221045,0.0010736414667362,568.58294940851,588.83375509054
25.3,0.010917714740393,0.017648949230741,0.0010669787886409,568.53087385722,588.80984890596
25.4,0.010900473472578,0.017727638610308,0.0010609576846949,568.47858052476,588.78606995099
25.5,0.01088316309986,0.017811911952128,0.0010554665561724,568.4261068773,588.76242115578
25.6,0.010865266525524,0.017898760956375,0.0010503884249232,568.37348825025,588.73890348008
25.7,0.010846012477618,0.017986021870317,0.0010456055604688,568.32076072731,588.71551647205
25.8,0.010824477201829,0.018072107676729,0.0010410045288353,568.26796319611,588.69225864991
25.9,0.010799680408709,0.018155842211415,0.0010364814487933,568.21513866117,588.66912777387
26,0.010770670884512,0.018236353796907,0.0010319468309147,568.16233490432,588.64612104747
26.1,0.010736597849204,0.018313002491226,0.0010273299749435,568.10960462662,588.62323527072
26.2,0.010696765747675,0.018385330002011,0.0010225822884543,568.05700518792,588.60046695995
26.3,0.010650671674194,0.018453022311136,0.0010176791526656,568.00459804411,588.57781244283
26.4,0.0099921360029228,0.018515882950172,0.00098301373066532,567.95738645016,588.55526793559
26.5,0.01005338132243,0.018573810638031,0.00097388957135772,567.90883728561,588.53282960539
26.6,0.010092258849775,0.018626782863093,0.00096580788591272,567.85928061946,588.51049362169
26.7,0.010116839997188,0.018674842348322,0.00095859705341161,567.80894156871,588.48825619878
26.8,0.010131582898628,0.018718083948448,0.00095219856682623,567.75798979214,588.46611362937
26.9,0.010139699702891,0.018756646239734,0.0009465733918038,567.70655520602,588.44406231285
27,0.010143569155591,0.018790703940654,0.00094167783013959,567.65473727206,588.42209877829
27.1,0.010144884840409,0.018820456087687,0.00093745561033028,567.6026120285,588.40021969979
27.2,0.010144725456169,0.018846122754933,0.00093383591135202,567.55023817419,588.37842190961
27.3,0.010143621101429,0.018867938951977,0.00093073427828953,567.49766245152,588.35670240724
27.4,0.010141630654703,0.018886147159271,0.00092805512856015,567.4449243105,588.33505836365
27.5,0.010138430235377,0.018900993028107,0.00092569541059545,567.39205980588,588.31348712267
27.6,0.010133411151334,0.018912720846106,0.00092354911412853,567.33910467677,588.29198619941
27.7,0.01012578010257,0.01892156949092,0.00092151215759123,567.28609660897,588.27055327609
27.8,0.01011465548672,0.018927768693162,0.000919487475545,567.23307673871,588.24918619543
27.9,0.010099154688336,0.018931536105042,0.00091738996420705,567.18009049191,588.22788295211
28,0.010078468139777,0.018933074605193,0.00091515093493379,567.12718787764,588.2066416826
28.1,0.010051917790097,0.018932569272461,0.0009127214830517,567.07442334036,588.18546065294
28.2,0.010018998006312,0.018930187996695,0.000910075227278,567.02185532999,588.16433824704
28.3,0.009377014346324,0.01892607801965,0.000880386062203,566.97463630552,588.14327295272
28.4,0.0094438247797068,0.018920367535632,0.00087355158648268,566.92617395927,588.12226334885
28.5,0.0094917006698421,0.018913162161959,0.00086748394622512,566.87673969734,588.10130809027
28.6,0.0095249515820314,0.018904548330565,0.00086213288775477,566.82655175194,588.08040589487
28.7,0.0095478436392017,0.018894592516548,0.00085747152647098,566.77577729925,588.05955553035
28.8,0.0095635427278123,0.018883341918413,0.00085347897987642,566.72454556238,588.03875580133
28.9,0.0095744544532127,0.018870825744734,0.00085012617933743,566.67295601235,588.01800553742
29,0.0095823454236041,0.018147813368525,0.00084737021720062,566.62108477927,587.99683951901
29.1,0.0095884023894804,0.017454003380823,0.00084515307922283,566.56899029394,587.97527779769
29.2,0.0095932855682283,0.017162676449354,0.0008434025445473,566.51671837667,587.95358459952
29.3,0.0095971926271135,0.017035785255466,0.0008420345920594,566.46430675489,587.93186766301
29.4,0.0095999372736646,0.016990709992231,0.00084095678648026,566.41178890864,587.91018037233
29.5,0.0096010379388857,0.016991800477405,0.00084007232569289,566.35919717352,587.88855264133
29.6,0.0095998102961887,0.017020957435742,0.00083928455624346,566.30656508912,587.86700246261
29.7,0.0095954582107499,0.017067842970459,0.00083850175662378,566.25392902958,587.84554101911
29.8,0.0095871575244885,0.017126023467562,0.00083764168150032,566.20132918245,587.82417525752
29.9,0.0095741284778347,0.017191232751914,0.00083663591863748,566.14880999378,587.80290931824
30,0.0095556943398329,0.017260505447613,0.00083543336439297,566.09642017762,587.78174539411
30.1,0.0095313244300303,0.017331706723598,0.00083400287334372,566.04421241275,587.76068427916
30.2,0.0088888591864582,0.017403260436119,0.00080796647578151,565.99761192402,587.73972573784
30.3,0.0089591614144732,0.017473982468943,0.00080248782296478,565.94982165708,587.71886876429
30.4,0.0090140527973119,0.017542974340664,0.00079750409314067,565.90105356986,587.69811177113
30.5,0.0090538914349133,0.017609552518744,0.0007931121837336,565.85152219516,587.67745273157
30.6,0.0090828505410737,0.017673199315329,0.00078931880651698,565.80139440574,587.65688928896
30.7,0.0091040633345376,0.017733528232189,0.00078612141184786,565.75080076644,587.63641884339
30.8,0.0091199643428607,0.017790258237861,0.00078350592343009,565.6998427938,587.61603862117
30.9,0.0091324027991991,0.017843194988584,0.00078144362944346,565.64859869289,587.59574573187
31,0.009142691658247,0.017892215708704,0.00077989036196129,565.59712847213,587.57553721536
31.1,0.0091516460981587,0.017937257481819,0.00077878733192519,565.54547867183,587.55541008095
31.2,0.0091596318017994,0.01797830784625,0.00077806312813539,565.4936866744,587.53536134042
31.3,0.0091666277590007,0.018015396209637,0.00077763656879543,565.44178448751,587.51538803521
31.4,0.0091723008123007,0.01804858806957,0.00077742025857415,565.38980191379,587.49548725988
31.5,0.0091760879623166,0.018077978219921,0.00077732454253011,565.33776904497,587.47565618098
31.6,0.0091772794741157,0.018103686066689,0.00077726180871805,565.28571809536,587.45589205287
31.7,0.0091750988676707,0.018125850833458,0.00077715074376442,565.23368460731,587.43619223035
31.8,0.0091687746607199,0.018144627268406,0.00077692049019509,565.18170811706,587.41655417843
31.9,0.0091576010942147,0.018160183092929,0.00077651440280467,565.12983238018,587.39697548048
32,0.0091409863129731,0.018172692994308,0.0007758926214461,565.07810521941,587.37745384232
32.1,0.0091184856478465,0.018182338548271,0.00077503444923756,565.02657815329,587.35798709642
32.2,0.0085352908491488,0.018189303442744,0.00074966600505994,564.98002108751,587.33857320277
32.3,0.0086009970154651,0.018193771281785,0.00074507180517284,564.93238843987,587.31921024852
32.4,0.0086505166855013,0.018195924866028,0.00074105482002885,564.88390680672,587.299896447
32.5,0.0086871106343204,0.018195940788789,0.00073760714697062,564.8347646352,587.28063013329
32.6,0.0087144172778932,0.01819399201416,0.00073471913944392,564.78510774771,587.2614097615
32.7,0.0087351637470341,0.018190242207505,0.00073238047457442,564.7350498038,587.24223389828
32.8,0.0087514421238828,0.01818484684403,0.0007305715375674,564.68467898053,587.22310121718
32.9,0.0087648100004049,0.018177951531495,0.0007292598460105,564.63406324569,587.20401049183
33,0.0087763386463523,0.018169690812419,0.0007283992657158,564.58325502145,587.18496058843
33.1,0.0087866541561642,0.018160187391462,0.00072793101289607,564.53229544271,587.16595045775
33.2,0.0087959871286119,0.018149551680143,0.0007277856147789,564.48121817832,587.1469791268
33.3,0.0088042336489754,0.018137881945409,0.00072788572977225,564.43005274414,587.12804569066
33.4,0.0088110261266503,0.018125261923228,0.00072814934209763,564.37882722029,587.1091493028
33.5,0.0088158073701982,0.018111763845673,0.00072849358922198,564.32757037897,587.09028916736
33.6,0.0088179056940679,0.018097446426274,0.00072883851920075,564.27631320618,587.07146453014
33.7,0.0088166050316445,0.018082355559689,0.00072911096932998,564.22508988326,587.05267467008
33.8,0.0088112072795052,0.018066524564885,0.00072924816798877,564.17393829869,587.03391889095
33.9,0.0088010842474386,0.018049975338016,0.00072920085618317,564.12290017685,587.01519651374
34,0.0087857178914066,0.017294981382789,0.00072893572539592,564.07202091143,586.99602416227
34.1,0.0087647280228235,0.016610754886709,0.00072843697520145,564.02134918711,586.97644906692
34.2,0.0082153237830614,0.016315806904541,0.00070403390161921,563.9753245934,586.95672674329
34.3,0.0082777125265763,0.016179609856286,0.00070006167539415,563.92830570816,586.93696126858
34.4,0.0083242659909817,0.016122550234846,0.00069665313008799,563.8805141412,586.91720438432
34.5,0.0083591310976937,0.01611043092812,0.00069377447897583,563.83212134334,586.89748533667
34.6,0.0083856188629448,0.016125962726221,0.0006914134649957,563.78325973555,586.87782199268
34.7,0.0084061983715937,0.016159306775686,0.00068955907663695,563.73403250403,586.85822574211
34.8,0.0084227575857176,0.016204357629961,0.00068819210914933,563.68451973467,586.83870395552
34.9,0.0084366987307199,0.016257074316345,0.00068728172701999,563.63478320977,586.81926134458
35,0.0084489842828153,0.016314648684578,0.00068678485310005,563.58487063202,586.79990077494
35.1,0.0084601755554994,0.016375055940689,0.00068664707060298,563.53481946611,586.78062378305
35.2,0.0084704778767828,0.016436794573049,0.00068680436021192,563.48466037937,586.76143092169
35.3,0.0084797951089015,0.016498728167126,0.00068718565035713,563.4344202303,586.74232200101
35.4,0.0084877918915592,0.01655998451337,0.00068771567890173,563.38412453729,586.72329626311
35.5,0.0084939596094643,0.016619888453468,0.0006883182648867,563.33379941293,586.70435251221
35.6,0.0084976824003358,0.016677915751422,0.00068891973987467,563.28347297463,586.68548921434
35.7,0.0084982994761876,0.016733660640225,0.00068945231739867,563.23317626967,586.66670457554
35.8,0.0084951608485158,0.016786812386565,0.00068985731997107,563.18294378089,586.64799660456
35.9,0.0084876742858569,0.016837137177498,0.0006900879812017,563.13281358483,586.6293631636
36,0.0084753421356318,0.016884464965754,0.00069011170364726,563.08282724139,586.61080201023
36.1,0.0084577875798993,0.016928678695485,0.00068991146494582,563.03302947804,586.59231083225
36.2,0.0079156883311545,0.016969706308897,0.00066712367442343,562.9879063682,586.57388727722
36.3,0.0079771716936686,0.017007513756922,0.00066359328491434,562.94182997836,586.55552897733
36.4,0.0080249782908125,0.017042098847668,0.00066052040636293,562.89498968094,586.53723357019
36.5,0.008061365333098,0.017073487586976,0.00065792215077017,562.84755000275,586.51899871722
36.6,0.0080894473651284,0.017101729125738,0.00065579733217631,562.79963947241,586.50082211867
36.7,0.0081115740815055,0.017126892784265,0.00065414157045222,562.7513592194,586.48270152663
36.8,0.0081295680826402,0.017149064881399,0.00065294204934925,562.70278846866,586.46463475603
36.9,0.0081448127797024,0.01716834587145,0.00065217494800372,562.6539888438,586.44661969362
37,0.0081582922009228,0.01718484781006,0.00065180483156116,562.60500816912,586.42865430538
37.1,0.0081706215020001,0.017198692535009,0.00065178532320118,562.55588396625,586.4107366427
37.2,0.0081820825132946,0.01721000929174,0.00065206056839855,562.50664664224,586.39286484696
37.3,0.0081926686428768,0.017218931810303,0.00065256726618125,562.45732230032,586.37503715222
37.4,0.0082021364720962,0.017225599102392,0.00065323723286478,562.4079351331,586.35725188846
37.5,0.0082100637953967,0.01723015132658,0.00065400015219703,562.35850933675,586.33950748201
37.6,0.0082159082914707,0.017232728732636,0.00065478658791008,562.30907055701,586.32180245544
37.7,0.0082190643076583,0.017233471791877,0.00065553113043069,562.25964689815,586.30413542739
37.8,0.0082189156329205,0.017232517576536,0.00065617523408662,562.21026951962,586.28650511014
37.9,0.0082148807799981,0.017230000071553,0.00065667001988035,562.16097290446,586.26891030733
38,0.0082064502170711,0.017226049670414,0.00065697861383025,562.11179486019,586.25134991142
38.1,0.008193214644295,0.017220789161107,0.00065707752277536,562.06277628877,586.23382289846
38.2,0.0076290730965278,0.017214336945791,0.00063654345109557,562.018842493,586.216328325
38.3,0.0076922163790151,0.017206801876627,0.00063342734849649,561.97396494016,586.1988653217
38.4,0.0077449745595042,0.017198287656432,0.00063051880504591,561.92827774975,586.18143308974
38.5,0.0077853975368334,0.017188887718393,0.00062799515070452,561.88194979889,586.16403089395
38.6,0.0078166689517487,0.017178687695244,0.00062588693961336,561.83511536581,586.14665805751
38.7,0.0078411900864081,0.017167764009237,0.00062420557435466,561.7878818267,586.12931395584
38.8,0.0078608655937026,0.017156182715289,0.00062295096006108,561.74033458723,586.11199800965
38.9,0.0078771968294415,0.017144002819046,0.0006221113884199,561.69254092969,586.09470968024
39,0.0078913210281568,0.017131272808013,0.00062166343609827,561.64455340142,586.07744846247
39.1,0.0079040320927547,0.017118032467903,0.00062157248114117,561.59641299914,586.06021387905
39.2,0.0079158039843082,0.017104312174743,0.00062179389881552,561.54815216637,586.04300547427
39.3,0.0079268214635017,0.017090135441749,0.00062227465108536,561.49979754629,586.02582280945
39.4,0.0079370208824494,0.017075516010975,0.00062295534252704,561.45137240646,586.0086654565
39.5,0.0079461366253728,0.016278895431737,0.00062377255269346,561.40289868935,585.99102160928
39.6,0.0079537523292142,0.015620576735208,0.00062466142838966,561.3543986516,585.97298265608
39.7,0.0079593526428972,0.015334325570176,0.00062555838659858,561.30589609343,585.95479274886
39.8,0.0079623732321071,0.015199214790288,0.00062640382245165,561.2574171987,585.93655098951
39.9,0.0079622462403514,0.015139405831846,0.00062714474219391,561.208991033,585.91830665782
40,0.0079584397629742,0.015122478998297,0.00062773711318994,561.16064974908,585.9000877223
40.1,0.0079504899573788,0.015132107331646,0.00062814781229893,561.11242855679,585.88191141324
40.2,0.0079380251138125,0.015159029916133,0.00062835606345567,561.06436551492,585.86378886799
40.3,0.0073929466159953,0.015197515195067,0.00060856126465785,561.02121856908,585.84572745263
40.4,0.0074530066448633,0.015243777147882,0.0006057298304487,560.97718311781,585.82773204264
40.5,0.0075035319252461,0.015295187337274,0.0006030841596423,560.9323819665,585.80980578539
