time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
20,0.18019983333333,0.18080083333333,0.18019983333333,572.2,590
21,0.024282301904043,0.024177494929568,0.001940148146672,570.74222412761,589.76484459262
22,0.016175730553213,0.020160661636064,0.0015279491936433,569.93407515826,589.51244407425
23,0.013782837183051,0.018724459131774,0.0012946151768667,569.24042367574,589.25989551318
24,0.012571213511748,0.018152554344696,0.001148562638442,568.58543911706,589.01242439396
25,0.011737730818395,0.017815298503629,0.0010447060637388,567.95471081099,588.77099544445
26,0.011107944667536,0.017638790128605,0.00096754077144525,567.3432168142,588.53610866755
27,0.010708891460761,0.017524710757622,0.00090765208431928,566.73630335265,588.30765282608
28,0.010300199188773,0.017408581511816,0.00085853442666958,566.14253450678,588.08514136298
29,0.010009916793485,0.017281238920798,0.00081857109143193,565.55458946848,587.86807931934
30,0.0097065369195531,0.017053890881521,0.00078346190254484,564.97733721344,587.65543642464
31,0.0094154913872599,0.016887421890965,0.0007533707324926,564.41282736816,587.44728933904
32,0.0092427735011992,0.016729496871749,0.00072719410785076,563.85012317989,587.24339262262
33,0.0090023335506254,0.016566738759205,0.00070377657777116,563.29894321731,587.04343957885
34,0.0088491624577374,0.0164022076274,0.00068319930433974,562.75118904322,586.84716863608
35,0.008645616975626,0.016153107847253,0.00066410771129827,562.21369765464,586.65379811327
36,0.0085088834839456,0.015975899365485,0.00064731826764731,561.68035732971,586.46360114629
37,0.0083321651364603,0.01581351050732,0.00063128737081634,561.15630386339,586.27648282195
38,0.0082094657717593,0.015652714290164,0.00061720292560359,560.63665468217,586.09227451512
39,0.0080528828667491,0.01549397233795,0.00060345468467911,560.12554977185,585.91082390843
40,0.0079426776748079,0.015268342083046,0.00059138478418642,559.61880222344,585.73153946039
41,0.007801649227291,0.015098025353698,0.00057940518082315,559.12002897406,585.55464861809
42,0.0077026793889194,0.014951931207474,0.00056888393267347,558.62538897403,585.38017769573
43,0.0075735900559503,0.014809527936518,0.00055831636571604,558.13832347933,585.20802463857
44,0.007484659436093,0.014668699127257,0.00054902020560416,557.65508118099,585.03808143936
45,0.007364874651633,0.014530708310191,0.00053960198170516,557.17913564696,584.87025579522
46,0.0072852104809224,0.014328878236621,0.00053128702981003,556.7066236285,584.70402577471
47,0.0071724811155015,0.01418591134693,0.00052282710107734,556.24125781031,584.53968571487
48,0.0071014152537174,0.014061875054541,0.00051530555475587,555.77888293356,584.37726763097
49,0.0069936550321679,0.013940773685035,0.00050766169842404,555.3236458724,584.21670225203
50,0.0069307602682095,0.013820704118758,0.000500780577442,554.87090059571,584.05791264626
51,0.0068260823936574,0.013702577446115,0.00049384836214496,554.42543007402,583.90083245544
52,0.0067713260501131,0.013528116177434,0.00048748397700095,553.98187036671,583.7450181755
53,0.0066679439081447,0.013401300477565,0.00048118341135957,553.54587303527,583.59071618618
54,0.0066216334117596,0.013296341166663,0.00047524494178475,553.11110725747,583.43800293162
55,0.0065607076432209,0.013194586380965,0.00046984157377097,552.67962866903,583.28683420297
56,0.0064759918748681,0.013093129926196,0.00046408454130436,552.25393597056,583.13714981544
57,0.0064247866607036,0.012992165476368,0.00045901953880906,551.83064362838,582.98889394534
