time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
20,0.17989933333333,0.18110133333333,0.17989933333333,583.6,593.2
21,0.050373344157227,0.052428347925805,0.0014765544250541,582.48593822748,593.03768250262
22,0.029930068677446,0.042961282913607,0.0011679360569752,581.98092750304,592.86521519882
23,0.024805950922488,0.038366332671522,0.00098177191141933,581.56982232226,592.69090632529
24,0.022769833687348,0.037206246656581,0.00086577038090505,581.17333788233,592.5203401487
25,0.021242730436658,0.036788834196965,0.00078733834902039,580.79244664034,592.35439203889
26,0.019681529684516,0.036612243531498,0.00072533966366272,580.43731589011,592.19309689645
27,0.019055427898945,0.036497351323999,0.0006782585647625,580.08051946522,592.03621843362
28,0.01839994289143,0.036371941991964,0.00064124122784408,579.72860640076,591.88343344772
29,0.017466264237094,0.035775734406982,0.00060785282644277,579.3940919349,591.73367395087
30,0.017163232264963,0.035509616664021,0.00058107264749118,579.05661517485,591.58727325812
31,0.016761534454191,0.035303561321012,0.00055858285299813,578.72223655389,591.44411639078
32,0.016055988796825,0.035076923206463,0.00053678019637044,578.40285624715,591.3039700998
33,0.015882546440219,0.034825714387073,0.00051890972270563,578.08040749252,591.166613259
34,0.015603904990796,0.034557955050509,0.00050346577551306,577.76019219342,591.03185496708
35,0.015003693920871,0.034276198145953,0.00048768606914215,577.45423062323,590.89952302101
36,0.014903391263539,0.033604861840131,0.00047451488697446,577.14496288095,590.76882310068
37,0.014704231915731,0.033232860081751,0.00046314079074364,576.83711033648,590.64014911567
38,0.014147136985697,0.032961136289726,0.00045100837166966,576.54384495448,590.51355696856
39,0.014102676036325,0.032699115204347,0.00044057425655463,576.24663248643,590.38895467507
40,0.01396318379165,0.032431423792692,0.00043174957551734,575.94994782592,590.26623183252
41,0.013398449140216,0.032159911363898,0.00042211682361099,575.66948995185,590.14528845381
42,0.013415832622538,0.031888168535591,0.00041342171498692,575.38367738941,590.02603715188
43,0.013327257438616,0.031615436234435,0.00040618271391087,575.09731686653,589.9083950719
44,0.013179913029689,0.031016711204237,0.00039945014680785,574.81291176975,589.79173539625
45,0.012745951023964,0.030668413083653,0.0003916372364958,574.54075410727,589.67641931334
46,0.012726761082238,0.030431054169628,0.00038508406914705,574.26578607393,589.56256914346
47,0.012636773917047,0.030212090677217,0.00037952048874632,573.99122833205,589.45015176898
48,0.012148339282288,0.029991500787838,0.00037299630461794,573.73168079574,589.3391035724
49,0.012195299383404,0.029767200086813,0.000367036612209,573.46713336295,589.22936099651
50,0.012151003753343,0.029541647464431,0.00036207131544932,573.2015855661,589.12086798891
51,0.012059056733168,0.029316824103326,0.00035761748205147,572.93712165455,589.01357487302
52,0.011641212269828,0.028822359244343,0.00035205108779063,572.68550666653,588.9069777828
53,0.011665854205724,0.028432882666847,0.00034714110955665,572.43030543161,588.80121487517
54,0.011623478479704,0.028226302745224,0.00034309864020133,572.17452928277,588.69655549596
55,0.011541350326069,0.028062101280114,0.00033936287128928,571.91985218702,588.59302934951
56,0.011166555099581,0.027902843459261,0.00033451943980996,571.67678094102,588.4906040473
57,0.011188038521174,0.027737848887988,0.00033034474410513,571.43064032425,588.38923107178
58,0.011152977037641,0.027565934148222,0.00032693055818392,571.18398651728,588.28886192551
59,0.011082848911363,0.027389460249134,0.00032376140159343,570.93828239011,588.18945400926
60,0.01072777241005,0.027211146440147,0.00031951124349624,570.70375625885,588.09097105129
61,0.010754632624921,0.027032316378679,0.00031585353835123,570.46623589996,587.99338058068
62,0.010729318614723,0.026603616740835,0.00031287373415492,570.22806704756,587.89623014599
