time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
20,0.1842065,0.17679416666666,0.1842065,560.7,586
21,0.015026288573588,0.014875923872708,0.0014850559515571,559.75289749375,585.67014411174
22,0.011600332069429,0.012696129029459,0.0011383974224125,559.00535127534,585.31625076528
23,0.010334165616453,0.012051374807909,0.00096008816658059,558.22967097604,584.96505477233
24,0.0096232949856544,0.011821454556362,0.0008502941786079,557.4185352518,584.62295025497
25,0.0091204706720158,0.011732994493052,0.00077401553526566,556.58512723558,584.29146150594
26,0.0087246828451606,0.011668673985031,0.0007172627825035,555.74086341452,583.97012305733
27,0.0083935805203777,0.011572499919943,0.00067282353720444,554.89368531472,583.65759740496
28,0.008106999838914,0.011470588431604,0.00063671729027907,554.04877040988,583.35310378126
29,0.0078533971007119,0.011359690475508,0.00060656503204413,553.20951038674,583.05588255581
30,0.0076500264772031,0.011236672910691,0.00058094303182158,552.37185770184,582.76518753812
31,0.0074457594097726,0.01108297105992,0.00055866990168223,551.54284680071,582.4800123094
32,0.0072590139648245,0.010948045733974,0.00053906504311359,550.72327456878,582.20026174737
33,0.0070857824003836,0.010811866631217,0.0005216249584013,549.91397245851,581.92552568636
34,0.0069239634221659,0.01065694740911,0.00050596064055148,549.11553626231,581.65512790204
35,0.0067897536930635,0.010517772773841,0.00049187476815542,548.32389092743,581.38902394154
36,0.0066505978246834,0.01038600891633,0.00047894764706009,547.54269274237,581.1270453678
37,0.0065203319317912,0.010255930502876,0.00046708629872075,546.77176132726,580.86894594656
38,0.006395696299706,0.01011058355427,0.0004561532466786,546.0114966612,580.61420836553
39,0.0062759822903777,0.0099848778358114,0.00044602450945019,545.26223387906,580.36294126117
40,0.0061809453961977,0.0098659373973714,0.00043664461095778,544.51898691798,580.11504112397
41,0.0060757815862712,0.0097492796448616,0.00042785290533674,543.78561977583,579.87034059769
42,0.0059742381308827,0.0096191996592108,0.0004196129333469,543.06229793852,579.62841560203
43,0.0058752489935392,0.0095076858500772,0.00041186806196036,542.34935299185,579.38941043914
44,0.0057992818431879,0.0094028408349178,0.00040458847534121,541.64165964627,579.15326993952
45,0.0057114298386284,0.0092999947490024,0.00039770017705506,540.94314567464,578.9198673915
46,0.0056250590524629,0.009185184055852,0.00039117446489642,540.25415658806,578.68884529284
47,0.0055563727404699,0.0090852792158351,0.00038501945855936,539.57078235292,578.46032183227
48,0.0054791917398605,0.0089932688029107,0.00037912104294827,538.89578348506,578.23429825931
49,0.0054029445889294,0.0089029828871638,0.00037350770062288,538.22949246215,578.01067523409
50,0.0053415723161663,0.0088020960142433,0.00036819516352132,537.56859811142,577.78914824677
51,0.0052728265930386,0.0087102628422548,0.00036306493394535,536.9154145391,577.56976113461
52,0.0052044184387836,0.008629369008713,0.00035816378309542,536.2703177666,577.35259384355
53,0.0051501293840251,0.0085502861021456,0.00035350408811874,535.63007540682,577.13757206861
54,0.0050879886708525,0.0084718291330471,0.00034898820454303,534.9970495008,576.92460629874
55,0.0050254368125358,0.0083824639301793,0.00034465873758727,534.37172686756,576.71341359463
56,0.0049779118048818,0.0083052099470644,0.00034051481932695,533.75052229946,576.50411506541
57,0.0049208904497514,0.0082350580948718,0.00033650212018305,533.13620590188,576.2967468753
58,0.0048730419567065,0.0081659135910275,0.00033268786069642,532.5267620536,576.09124277179
59,0.0048204762753262,0.0080970590605325,0.00032894075135877,531.92357076527,575.88752801844
60,0.0047676082642263,0.0080176669029792,0.00032533599861219,531.32700072605,575.68534526438
61,0.0047264124090629,0.0079508662975754,0.00032188322029027,530.734283047,575.48484144773
