time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
21,0.20033333333333,0.16066733333333,0.20033333333333,516.3,576.2
22,0.0056632852403468,0.0056778979647185,0.0010939054959608,516.6137638004,575.67250031426
23,0.0048912548281298,0.0049201653358915,0.00081742698477484,515.80994197537,575.08278126392
24,0.0045143813750338,0.004733537773972,0.00068928251603162,514.51812627402,574.49887352255
25,0.00426960061756,0.0046827549006516,0.00061205896457169,512.96005080333,573.9350213845
26,0.0040777419450157,0.0046581668348911,0.00055903773423342,511.25663197433,573.39227042838
27,0.0039168737149354,0.0046286711310241,0.00051964773419771,509.47410834478,572.86819557748
28,0.0037762468003507,0.0045866506458763,0.00048870045962818,507.65185728033,572.35974363155
29,0.003651724005492,0.0045356450673383,0.00046348086936118,505.81285761289,571.86451764544
30,0.0035400386494511,0.0044765020015895,0.00044234784354263,503.97138215161,571.38040987938
31,0.0034388330696056,0.0044141142064325,0.0004242590344692,502.13661954228,570.90603847071
32,0.0033463954107846,0.0043484778553881,0.00040851385906963,500.31454160407,570.44013686351
33,0.00326267710305,0.0042831308869913,0.00039463453726005,498.50716441956,569.98194879291
34,0.0031841846584231,0.0042172002837297,0.00038224155420363,496.71880251998,569.53069009556
35,0.0031112410376533,0.0041530741638132,0.0003710797816275,494.95110870147,569.08592103509
36,0.0030430971429473,0.0040904010461275,0.0003609484722587,493.20522119475,568.64721187174
37,0.0029801470447736,0.0040284909842382,0.00035170510079804,491.48045482768,568.21409887848
38,0.002920311178868,0.0039696476680062,0.00034319038812756,489.77805498179,567.78642884794
39,0.0028639498608136,0.0039116386634507,0.00033532369298837,488.09801906111,567.36382056586
40,0.0028105478964418,0.0038566591995676,0.00032802422375365,486.44047393005,566.94618241055
41,0.0027610803339379,0.0038026611305483,0.0003212276809241,484.80346834301,566.53320962537
42,0.0027132454689064,0.0037513580534127,0.00031486593766261,483.18810070179,566.12482457198
43,0.002667625907975,0.0037018497616822,0.00030889932098882,481.59421712998,565.72086567471
44,0.0026253466985993,0.0036532877056902,0.00030328729317174,480.01954996746,565.32109405769
45,0.002584022112296,0.0036074653118545,0.000297993177822,478.46527894412,564.92550055659
46,0.0025454240549986,0.0035623279760971,0.00029299403369734,476.9295998728,564.53385233576
47,0.0025077353099619,0.0035195156960935,0.00028825177254461,475.41324877844,564.14612583204
48,0.0024723855007824,0.0034781161889473,0.0002837590385112,473.91464831001,563.76220466568
49,0.0024378206582287,0.0034373696227507,0.000279480192347,472.43436744853,563.38189856367
50,0.0024053467647421,0.0033989075804033,0.00027541426539572,470.97091040737,563.00522160082
51,0.0023734723687633,0.0033608897645893,0.00027153138211181,469.52487792517,562.63198408203
52,0.0023435486384039,0.0033246489882364,0.00026783130280567,468.09474096897,562.26216442578
53,0.0023139966054194,0.0032897319043616,0.00026429197325768,466.68127085581,561.89569770507
54,0.0022863395522846,0.0032551275370231,0.00026090969851031,465.28280893374,561.53241127267
55,0.0022594658270576,0.0032223222979145,0.00025767922858691,463.8994028149,561.17231615085
56,0.0022331043854478,0.0031904222254777,0.0002545737006615,462.5313002291,560.81532666892
57,0.0022082496744101,0.0031588118812136,0.00025160488064881,461.17728220159,560.46129422217
58,0.0021835295458064,0.0031289258371184,0.00024875411960491,459.83813315693,560.1102458922
59,0.0021604082588676,0.0030996620290861,0.00024602041303275,458.51232320355,559.76208641085
60,0.0021379493715801,0.0030706772336955,0.00024340130535054,457.19977638581,559.41668811716
