time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
21,0.18019983333333,0.18080083333333,0.18019983333333,572.2,590
22,0.024282301904043,0.024177494929568,0.001940148146672,570.74222412761,589.76484459262
23,0.016175730553213,0.020160661636064,0.0015279491936433,569.93407515826,589.51244407425
24,0.01378283761014,0.018724458103946,0.0012946150642661,569.24042354858,589.25989550646
25,0.012571216363189,0.018152549202794,0.0011485620390633,568.58543824636,589.01242435382
26,0.011737731909453,0.017815295795739,0.0010447057515546,567.95470959848,588.7709953879
27,0.011107942981083,0.017638790223864,0.0009675408337586,567.34321583927,588.53610861339
28,0.010708889116601,0.017524711929836,0.00090765223256419,566.73630275062,588.30765278121
29,0.010300207072552,0.017408572867152,0.00085853380315717,566.14253256421,588.08514126284
30,0.010009914741292,0.017281238133867,0.00081857112018158,565.55458778245,587.86807921682
31,0.0097065337243637,0.017053891988112,0.00078346203383684,564.97733598671,587.65543633211
32,0.0094154965891728,0.016887416950181,0.00075337037506001,564.41282529425,587.44728921656
33,0.0092427880687364,0.016729479195272,0.00072719308036314,563.85011871517,587.24339238754
34,0.0090023266420938,0.016566740588765,0.00070377679420627,563.29893969902,587.04343936142
35,0.0088491595956276,0.016402207227137,0.00068319937585555,562.75118590445,586.84716842114
36,0.0086456034624292,0.016153117966116,0.00066410837340631,562.2136965323,586.65379796942
37,0.0085088828184086,0.015975900431986,0.00064731831846459,561.68035631928,586.4636010126
38,0.0083321649496625,0.015813510616663,0.00063128738808436,561.15630288645,586.27648269184
39,0.0082094631370379,0.01565271723468,0.00061720308758004,560.63665412113,586.09227440699
40,0.0080529005897614,0.015493950461087,0.00060345382975139,560.12554657551,585.91082365935
41,0.0079427277568002,0.015268290513996,0.00059138140582173,559.61879091426,585.73153887884
42,0.0078016360870396,0.015098025604125,0.00057940549516938,559.12001939768,585.55464804941
43,0.0077026750642514,0.014951926708157,0.00056888385100492,558.62537983986,585.38017710833
44,0.0075735779539293,0.014809534050973,0.00055831674242417,558.13831600137,585.20802410199
45,0.0074846638247978,0.014668687132038,0.00054901973527683,557.65507287152,585.03808083393
46,0.0073648694876995,0.014530708104902,0.00053960206608912,557.17912799137,584.87025519909
47,0.0072852008515921,0.014328882787957,0.00053128743159931,556.70661736134,584.70402521861
48,0.007172481536526,0.014185908364583,0.00052282701280443,556.24125143352,584.5396851486
49,0.0071014119425103,0.01406187494853,0.00051530562502747,555.77887698723,584.37726707333
50,0.0069936517599514,0.013940774419073,0.0005076617853813,555.32364036358,584.21670170818
51,0.0069307588562796,0.013820702762865,0.00050078058480083,554.8708952548,584.05791210212
52,0.006826088397269,0.013702566815108,0.0004938480870939,554.42542385047,583.90083185016
53,0.0067713210112361,0.013528117247599,0.00048748416020403,553.981864851,583.74501758641
54,0.0066679440987827,0.013401298256123,0.00048118337104779,553.54586746968,583.59071559132
55,0.0066216285859577,0.013296343342591,0.00047524509228767,553.11110235252,583.43800235969
56,0.0065607055074732,0.013194586551116,0.00046984164437847,552.67962405922,583.28683364036
57,0.0064760044058212,0.013093111750709,0.00046408400781466,552.25392954659,583.13714914182
58,0.0064247810864877,0.012992168562131,0.00045901973680292,551.8306379842,582.98889330124
59,0.0063404586107374,0.012844247629993,0.00045371047118415,551.41339677035,582.84170255911
60,0.0062964758746688,0.012721475967941,0.00044889781288564,550.99789763299,582.69569211013
61,0.006210025465324,0.012631443615851,0.00044402756712159,550.58899799208,582.55102692379
62,0.0061740414496385,0.012546742118643,0.00043941820531695,550.18105869724,582.4076921315
63,0.0061267515933014,0.012462131126674,0.00043523334725573,549.77567722571,582.26564042524
64,0.0060535986795355,0.012376774470276,0.00043070428637577,549.37559788444,582.12482119235
65,0.0060144974346108,0.012291298585048,0.00042667288083478,548.97723825102,581.98519001806
66,0.0059382580712279,0.012161293812567,0.00042249191832869,548.58477752041,581.84641383203
67,0.0059064585992274,0.01205398963247,0.00041856412627946,548.19326616627,581.70860472456
68,0.0058653644913988,0.011977945116478,0.00041498732894462,547.80401887753,581.57193053428
69,0.005799282194041,0.011907014112822,0.00041107097134082,547.41968228579,581.43638715977
70,0.005765904696923,0.011835996320368,0.00040757994266587,547.0367792431,581.30193764257
71,0.0056951559592733,0.011763863536989,0.00040396833731409,546.6595358791,581.16853978662
72,0.005669060375595,0.011690936788394,0.00040052476975899,546.28291917085,581.03615497742
73,0.005634737951869,0.01161809825906,0.00039741297454807,545.90810737169,580.90475174821
74,0.0055720551028458,0.011499362708502,0.00039401279041759,545.53817139665,580.7739989853
75,0.0055445254518236,0.011416158258144,0.00039089893704064,545.16925558124,580.64410273929
76,0.0055098919801258,0.011353071753508,0.00038802460149763,544.80234484368,580.51516672488
77,0.0054536515174117,0.011292736944033,0.0003848133915007,544.43969776263,580.38718069295
78,0.0054264310369249,0.011231774986292,0.00038198264242518,544.07823106968,580.26011314591
79,0.0053641268973724,0.011169676272801,0.00037902640644483,543.72190369892,580.13393029276
80,0.0053436604532975,0.011106801451446,0.00037618667435486,543.36597164242,580.00860172376
81,0.0053164791138902,0.011004862709937,0.00037362197359742,543.01139954049,579.88384745615
82,0.0052592256141037,0.010915873617456,0.00037083242647633,542.66149966654,579.75973117141
83,0.0052382716249561,0.010859850700956,0.00036820666331305,542.31219937546,579.63644740231
84,0.0052116892140597,0.010809685816863,0.00036583206882382,541.96432150749,579.51401196547
85,0.0051586075773959,0.010759663836453,0.0003631879507218,541.62073540181,579.39240368461
86,0.005138042686246,0.010708239603448,0.00036074579099331,541.27783104531,579.27159200622
87,0.0051123933953909,0.010655250036661,0.00035852674949954,540.93634913473,579.15154610133
88,0.0050625822363417,0.010601122056215,0.00035601998615578,540.59887687964,579.03223869877
89,0.0050428133504673,0.010510424953655,0.00035373573782398,540.26210384008,578.91341140573
90,0.0050183208425238,0.010425944451221,0.00035165150734681,539.92671312555,578.7950885028
91,0.004971033705442,0.010376979311499,0.00034927594884594,539.59513178394,578.67748610964
92,0.0049522952102508,0.01033470371372,0.00034712681314018,539.26422432087,578.56063021113
93,0.0049291729414302,0.010292909395582,0.00034516343297795,538.93462478724,578.44450634449
94,0.00488377510408,0.010249764818808,0.0003429135804103,538.60870373379,578.32908857634
95,0.0048661981910872,0.010204866299802,0.00034087894182106,538.28340182928,578.21434892427
