time,grad_a_b,grad_a_ox,grad_b_a,position_a_b,position_ox_a
21,0.1842065,0.17679416666666,0.1842065,560.7,586
22,0.015026288573588,0.014875923872708,0.0014850559515571,559.75289749375,585.67014411174
23,0.01160033159066,0.012696128039792,0.0011383972087657,559.00535096788,585.31625074824
24,0.010334165798109,0.012051372715391,0.00096008780086999,558.2296698783,584.96505471991
25,0.0096232868035123,0.011821464536941,0.00085029587738069,557.41853975975,584.62295037627
26,0.0091204756329655,0.011732994159511,0.00077401539624394,556.58513015336,584.2914616173
27,0.0087246816290026,0.011668677327749,0.00071726306440065,555.74086722518,583.97012322253
28,0.0083935908239622,0.011572494176938,0.00067282276795402,554.89368484726,583.65759746602
29,0.008106997812451,0.011470589018863,0.00063671735106405,554.04877060009,583.35310385055
30,0.007853396658868,0.011359690652227,0.00060656505094828,553.20951073183,583.0558826261
31,0.0076500267313154,0.011236672881977,0.00058094300951851,552.37185793466,582.7651876059
32,0.0074457614604116,0.011082969494201,0.00055866977790486,551.54284624161,582.48001234836
33,0.0072590138242149,0.01094804519853,0.00053906503630461,550.72327403292,582.20026177607
34,0.0070857866355967,0.010811861913801,0.00052162471725242,549.91397031651,581.9255256331
35,0.0069239719520259,0.010656939791792,0.00050596019066623,549.11553095813,581.65512771899
36,0.0067897503615666,0.0105177725956,0.00049187485602024,548.32388667997,581.38902375988
37,0.0066506027969042,0.010386001957041,0.000478947328615,547.54268653754,581.12704507064
38,0.006520328703812,0.010255930772158,0.00046708637206186,546.77175612238,580.86894566088
39,0.0063956925341457,0.010110585096925,0.00045615333933605,546.01149263721,580.61420811281
40,0.0062759793634052,0.0099848789298201,0.00044602460022998,545.26223081105,580.3629410328
41,0.0061809408522683,0.0098659409144347,0.00043664481444198,544.51898546105,580.115040961
42,0.0060757837338624,0.0097492775386777,0.00042785279380668,543.78561752628,579.87034040185
43,0.005974234925314,0.0096192013988848,0.00041961307087229,543.0622968133,579.6284154401
44,0.0058752506693953,0.0095076844630212,0.00041186800528317,542.34935130973,579.38941025654
45,0.0057992815087735,0.0094028405789403,0.000404588468589,541.64165803862,579.15326975603
46,0.005711428960482,0.0092999954579361,0.00039770022292211,540.94314439163,578.91986722368
47,0.0056250616692324,0.0091851815838263,0.00039117436925633,540.25415442097,578.68884508556
48,0.0055563737728922,0.0090852774984601,0.00038501940200842,539.57077979884,578.46032159918
49,0.0054791910401701,0.0089932685697766,0.00037912103182327,538.89578109288,578.23429802632
50,0.0054029493178703,0.008902977250543,0.00037350752309881,538.2294884628,578.0106749081
51,0.0053415710855141,0.0088020955197778,0.00036819517968509,537.56859446935,577.7891479178
52,0.0052728255986324,0.0087102625489556,0.00036306494663301,536.91541118496,577.56976080606
